Date,JDfrom0,Iprec,RH,AirT,Swglob,CloudTrans
18/04/2011 19:00,734611.791667,0,50.47,9.77,37.58,0.967212
18/04/2011 20:00,734611.833333,0,55.88,7.99,1.31,0.934424
18/04/2011 21:00,734611.875,0,59.8,6.83,0,0.901636
18/04/2011 22:00,734611.916667,0,61.36,6.59,0,0.868848
18/04/2011 23:00,734611.958333,0,64.21,5.8,0,0.83606
19/04/2011 00:00,734612,0,67.4,5.2,0,0.803272
19/04/2011 01:00,734612.041667,0,70.57,4.66,0,0.770484
19/04/2011 02:00,734612.083333,0,74.64,3.58,0,0.737696
19/04/2011 03:00,734612.125,0,76.58,3.07,0,0.704908
19/04/2011 04:00,734612.166667,0,77.61,3.01,0,0.67212
19/04/2011 05:00,734612.208333,0,76.78,3.6,0,0.639332
19/04/2011 06:00,734612.25,0,77.72,3.41,8.04,0.606544
19/04/2011 07:00,734612.291667,0,75.94,4.22,80.66,0.573756
19/04/2011 08:00,734612.333333,0,69.63,5.55,241.63,0.573756
19/04/2011 09:00,734612.375,0,68.58,6.62,463.43,0.573756
19/04/2011 10:00,734612.416667,0,65.6,7.68,664.5,0.946179
19/04/2011 11:00,734612.458333,0,62.96,8.98,798.03,0.946179
19/04/2011 12:00,734612.5,0,53.39,10.67,894.75,0.946179
19/04/2011 13:00,734612.541667,0,48.58,11.36,726.53,0.946179
19/04/2011 14:00,734612.583333,0,40.35,12.95,879.75,1
19/04/2011 15:00,734612.625,0,34.89,13.77,786.75,1
19/04/2011 16:00,734612.666667,0,31.17,14.61,661.78,1
19/04/2011 17:00,734612.708333,0,32.04,14.82,448.9,1
19/04/2011 18:00,734612.75,0,36.32,13.59,234.13,1
19/04/2011 19:00,734612.791667,0,44.29,11.48,52.16,0.965158
19/04/2011 20:00,734612.833333,0,48.08,9.38,1.56,0.930315
19/04/2011 21:00,734612.875,0,52.08,8.24,0,0.895473
19/04/2011 22:00,734612.916667,0,55.66,7.3,0,0.86063
19/04/2011 23:00,734612.958333,0,58.46,6.63,0,0.825788
20/04/2011 00:00,734613,0,63.12,5.74,0,0.790946
20/04/2011 01:00,734613.041667,0,67.45,5.03,0,0.756103
20/04/2011 02:00,734613.083333,0,71.02,4.4,0,0.721261
20/04/2011 03:00,734613.125,0,73.6,3.99,0,0.686418
20/04/2011 04:00,734613.166667,0,75.78,3.61,0,0.651576
20/04/2011 05:00,734613.208333,0,77.33,3.36,0,0.616733
20/04/2011 06:00,734613.25,0,78.78,3.07,9.09,0.581891
20/04/2011 07:00,734613.291667,0,78.15,3.47,58.92,0.547049
20/04/2011 08:00,734613.333333,0,73.23,5.05,242.68,0.547049
20/04/2011 09:00,734613.375,0,68.03,7.02,479.9,0.547049
20/04/2011 10:00,734613.416667,2.7,64.43,8.35,659.45,0.970682
20/04/2011 11:00,734613.458333,0,57.03,9.96,783.88,0.970682
20/04/2011 12:00,734613.5,0,50.77,11.53,881,0.970682
20/04/2011 13:00,734613.541667,0,46.75,12.61,904.25,0.970682
20/04/2011 14:00,734613.583333,0,45.61,13.63,848.25,1
20/04/2011 15:00,734613.625,0,36.55,14.9,767.55,1
20/04/2011 16:00,734613.666667,0,36.58,15.47,615.78,1
20/04/2011 17:00,734613.708333,0,33.55,15.52,434.7,1
20/04/2011 18:00,734613.75,0,38.74,14.13,224.23,1
20/04/2011 19:00,734613.791667,0,43.91,12.05,52.43,0.964433
20/04/2011 20:00,734613.833333,0,49.97,10.22,1.87,0.928867
20/04/2011 21:00,734613.875,0,53.65,9.09,0,0.8933
20/04/2011 22:00,734613.916667,0,57.16,8.09,0,0.857733
20/04/2011 23:00,734613.958333,0,61.67,7.05,0,0.822166
21/04/2011 00:00,734614,0,65.65,6.24,0,0.7866
21/04/2011 01:00,734614.041667,0,68.65,5.76,0,0.751033
21/04/2011 02:00,734614.083333,0,71.15,5.22,0,0.715466
21/04/2011 03:00,734614.125,0,74.45,4.71,0,0.6799
21/04/2011 04:00,734614.166667,0,76.27,4.21,0,0.644333
21/04/2011 05:00,734614.208333,0,77.64,4.01,0,0.608766
21/04/2011 06:00,734614.25,0,78.04,3.98,9.38,0.5732
21/04/2011 07:00,734614.291667,0,77.32,4.27,46.18,0.537633
21/04/2011 08:00,734614.333333,0,73.75,5.68,251.86,0.537633
21/04/2011 09:00,734614.375,0,64.09,8.42,490.7,0.537633
21/04/2011 10:00,734614.416667,0,61.91,9.47,666.93,0.976748
21/04/2011 11:00,734614.458333,0,52.82,10.81,803.03,0.976748
21/04/2011 12:00,734614.5,0,50.68,12.11,887,0.976748
21/04/2011 13:00,734614.541667,0,48.15,13.5,904,0.976748
21/04/2011 14:00,734614.583333,0,39.99,15.39,864.25,1
21/04/2011 15:00,734614.625,0,33.49,16.35,756.48,1
21/04/2011 16:00,734614.666667,0,29.78,16.48,603.45,1
21/04/2011 17:00,734614.708333,0,31.38,16.43,428.88,1
21/04/2011 18:00,734614.75,0,39.02,14.71,212.58,1
21/04/2011 19:00,734614.791667,0,41.48,12.7,49.7,0.965766
21/04/2011 20:00,734614.833333,0,48.31,10.63,1.79,0.931531
21/04/2011 21:00,734614.875,0,52.86,9.32,0,0.897297
21/04/2011 22:00,734614.916667,0,56.6,8.31,0,0.863063
21/04/2011 23:00,734614.958333,0,61.88,7.35,0,0.828829
22/04/2011 00:00,734615,0,65.94,6.51,0,0.794594
22/04/2011 01:00,734615.041667,0,69.13,5.79,0,0.76036
22/04/2011 02:00,734615.083333,0,71.39,5.5,0,0.726126
22/04/2011 03:00,734615.125,0,74.5,4.86,0,0.691892
22/04/2011 04:00,734615.166667,0,77.66,4.34,0,0.657657
22/04/2011 05:00,734615.208333,0,78.83,4.05,0,0.623423
22/04/2011 06:00,734615.25,0,79.52,3.95,8.89,0.589189
22/04/2011 07:00,734615.291667,0,79.76,4.11,53.08,0.554954
22/04/2011 08:00,734615.333333,0,73.87,5.82,262.1,0.554954
22/04/2011 09:00,734615.375,0,67.13,7.76,500.38,0.554954
22/04/2011 10:00,734615.416667,0,65.4,8.54,679.08,0.981896
22/04/2011 11:00,734615.458333,0,65.07,9.68,811.15,0.981896
22/04/2011 12:00,734615.5,0,61.34,11.01,889,0.981896
22/04/2011 13:00,734615.541667,0,57.56,12.36,906.75,0.981896
22/04/2011 14:00,734615.583333,0,38.77,14.61,871,1
22/04/2011 15:00,734615.625,0,27.77,16.48,781.78,1
22/04/2011 16:00,734615.666667,0,26.59,16.58,629.58,1
22/04/2011 17:00,734615.708333,0,27.63,15.93,422.38,1
22/04/2011 18:00,734615.75,0,31.88,14.86,233.38,1
22/04/2011 19:00,734615.791667,0,38.89,12.81,54.05,0.963697
22/04/2011 20:00,734615.833333,0,49.12,10.37,2.36,0.927394
22/04/2011 21:00,734615.875,0,54.53,8.81,0,0.891091
22/04/2011 22:00,734615.916667,0,58,7.96,0,0.854789
22/04/2011 23:00,734615.958333,0,61.63,6.92,0,0.818486
23/04/2011 00:00,734616,0,63.86,6.41,0,0.782183
23/04/2011 01:00,734616.041667,0,66.89,5.57,0,0.74588
23/04/2011 02:00,734616.083333,0,70.09,4.94,0,0.709577
23/04/2011 03:00,734616.125,0,71.89,4.7,0,0.673274
23/04/2011 04:00,734616.166667,0,74.83,4.28,0,0.636971
23/04/2011 05:00,734616.208333,0,76.88,3.81,0,0.600668
23/04/2011 06:00,734616.25,0,76.89,4.1,22.51,0.564366
23/04/2011 07:00,734616.291667,0,78.05,4.54,57.46,0.528063
23/04/2011 08:00,734616.333333,0,72.66,5.54,227.95,0.528063
23/04/2011 09:00,734616.375,0,67.53,7.24,499.38,0.528063
23/04/2011 10:00,734616.416667,0,66.92,8.18,634.58,0.792235
23/04/2011 11:00,734616.458333,0,62.03,9.7,783.43,0.792235
23/04/2011 12:00,734616.5,0,54.69,10.68,680.2,0.792235
23/04/2011 13:00,734616.541667,0,60.94,10.7,472.85,0.792235
23/04/2011 14:00,734616.583333,0,59.24,10.24,261.38,0.581748
23/04/2011 15:00,734616.625,0,57.53,11.67,510.98,0.581748
23/04/2011 16:00,734616.666667,0,63.54,11.01,282.93,0.581748
23/04/2011 17:00,734616.708333,0,58.98,11.06,239.75,0.581748
23/04/2011 18:00,734616.75,0,62.7,10.5,120.28,0.581748
23/04/2011 19:00,734616.791667,0,65.01,9.39,19.83,0.580695
23/04/2011 20:00,734616.833333,0,68.12,8.71,0.85,0.579641
23/04/2011 21:00,734616.875,0,71.85,8.26,0,0.578588
23/04/2011 22:00,734616.916667,0,74.09,7.86,0,0.577534
23/04/2011 23:00,734616.958333,0,76.78,7.35,0,0.57648
24/04/2011 00:00,734617,0,79.79,6.66,0,0.575427
24/04/2011 01:00,734617.041667,0,81.48,6.66,0,0.574373
24/04/2011 02:00,734617.083333,0,82.45,6.08,0,0.57332
24/04/2011 03:00,734617.125,0,84.05,5.25,0,0.572266
24/04/2011 04:00,734617.166667,0,85.48,4.87,0,0.571212
24/04/2011 05:00,734617.208333,0,84.48,4.86,0,0.570159
24/04/2011 06:00,734617.25,0,83.85,4.94,15.26,0.569105
24/04/2011 07:00,734617.291667,0,80.93,5.64,57.67,0.568051
24/04/2011 08:00,734617.333333,0,74.23,7.58,281.18,0.568051
24/04/2011 09:00,734617.375,0,63.87,10.33,503.1,0.568051
24/04/2011 10:00,734617.416667,0,62.34,11.12,647.73,0.900106
24/04/2011 11:00,734617.458333,0,63.31,12.06,752.4,0.900106
24/04/2011 12:00,734617.5,0,58.57,12.8,688.25,0.900106
24/04/2011 13:00,734617.541667,0,47.98,14.42,920,0.900106
24/04/2011 14:00,734617.583333,0,50.17,14.72,844.15,0.781081
24/04/2011 15:00,734617.625,0,56.69,13.62,444.55,0.781081
24/04/2011 16:00,734617.666667,0,55.77,13.43,298.33,0.781081
24/04/2011 17:00,734617.708333,0,52.87,14.08,313.1,0.781081
24/04/2011 18:00,734617.75,0,54.64,12.64,65.92,0.781081
24/04/2011 19:00,734617.791667,0,56.98,11.61,16.62,0.77183
24/04/2011 20:00,734617.833333,0,68.95,10.03,0.82,0.76258
24/04/2011 21:00,734617.875,0,73.06,9.14,0,0.753329
24/04/2011 22:00,734617.916667,0,83.33,8.3,0,0.744078
24/04/2011 23:00,734617.958333,0.1,95.38,7.05,0,0.734828
25/04/2011 00:00,734618,0,91.78,7.03,0,0.725577
25/04/2011 01:00,734618.041667,0,86.48,7.25,0,0.716327
25/04/2011 02:00,734618.083333,0,86.23,6.86,0,0.707076
25/04/2011 03:00,734618.125,0,86.75,6.16,0,0.697826
25/04/2011 04:00,734618.166667,0,86.85,5.7,0,0.688575
25/04/2011 05:00,734618.208333,0,86.23,5.59,0,0.679325
25/04/2011 06:00,734618.25,0,84.78,5.62,11.79,0.670074
25/04/2011 07:00,734618.291667,0,85.1,5.68,35.31,0.660823
25/04/2011 08:00,734618.333333,0,78.69,7.24,286.83,0.660823
25/04/2011 09:00,734618.375,0,72.41,9.34,530.3,0.660823
25/04/2011 10:00,734618.416667,0,66.54,10.39,721.83,0.660823
25/04/2011 11:00,734618.458333,0,59.87,11.91,866.5,1
25/04/2011 12:00,734618.5,0,50.12,13.64,945.25,1
25/04/2011 13:00,734618.541667,0,38.26,15,983.75,1
25/04/2011 14:00,734618.583333,0,36.76,16.06,993.75,1
25/04/2011 15:00,734618.625,0,34.63,16.18,614.75,0.975403
25/04/2011 16:00,734618.666667,0,25.62,17.16,629.73,0.975403
25/04/2011 17:00,734618.708333,0,25.38,17.18,503.7,0.975403
25/04/2011 18:00,734618.75,0,28.81,15.66,253.83,0.975403
25/04/2011 19:00,734618.791667,0,33.93,13.98,60.93,0.975403
25/04/2011 20:00,734618.833333,0,40.32,12.56,3.63,0.94966
25/04/2011 21:00,734618.875,0,56.89,10.62,0,0.923918
25/04/2011 22:00,734618.916667,0,66.93,9.38,0,0.898175
25/04/2011 23:00,734618.958333,0,73.64,8.45,0,0.872432
26/04/2011 00:00,734619,0,77.29,7.5,0,0.846689
26/04/2011 01:00,734619.041667,0,75.64,6.92,0,0.820946
26/04/2011 02:00,734619.083333,0,71.59,6.96,0,0.795203
26/04/2011 03:00,734619.125,0,57.76,6.91,0,0.76946
26/04/2011 04:00,734619.166667,0,54.36,6.67,0,0.743717
26/04/2011 05:00,734619.208333,0,53.34,6.55,0,0.717974
26/04/2011 06:00,734619.25,0,52.97,6.41,11.39,0.692231
26/04/2011 07:00,734619.291667,0,52.42,6.71,32.1,0.666488
26/04/2011 08:00,734619.333333,0,45.47,8.27,312.1,0.666488
26/04/2011 09:00,734619.375,0,35.66,10.34,553.43,0.666488
26/04/2011 10:00,734619.416667,0,34.55,11.16,724.45,0.666488
26/04/2011 11:00,734619.458333,0,31.02,12.06,865,1
26/04/2011 12:00,734619.5,0,29.12,13.54,954,1
26/04/2011 13:00,734619.541667,0.2,21.13,14.57,1023.5,1
26/04/2011 14:00,734619.583333,0,22.01,14.9,965,1
26/04/2011 15:00,734619.625,0,23.8,15.21,918,0.960974
26/04/2011 16:00,734619.666667,0,27.1,14.1,456.45,0.960974
26/04/2011 17:00,734619.708333,0,32.09,12.87,406.83,0.960974
26/04/2011 18:00,734619.75,0,39.46,11.85,183.8,0.960974
26/04/2011 19:00,734619.791667,0,45.49,10.31,74.49,0.960974
26/04/2011 20:00,734619.833333,0,42.83,9.68,4.34,0.937975
26/04/2011 21:00,734619.875,0,46.8,9.06,0,0.914976
26/04/2011 22:00,734619.916667,0,49.37,8.54,0,0.891977
26/04/2011 23:00,734619.958333,0,47.64,8.22,0,0.868978
27/04/2011 00:00,734620,0,50.75,7.69,0,0.845979
27/04/2011 01:00,734620.041667,0,74.4,5.31,0,0.822981
27/04/2011 02:00,734620.083333,0,76.21,4.25,0,0.799982
27/04/2011 03:00,734620.125,0,89.13,3.7,0,0.776983
27/04/2011 04:00,734620.166667,0,93.18,3.57,0,0.753984
27/04/2011 05:00,734620.208333,0,86.05,3.69,0,0.730985
27/04/2011 06:00,734620.25,0,82.7,3.52,15.34,0.707986
27/04/2011 07:00,734620.291667,0,80.26,3.27,42.91,0.684988
27/04/2011 08:00,734620.333333,0,63.9,5.07,314.83,0.684988
27/04/2011 09:00,734620.375,0,69.95,6.68,548.03,0.684988
27/04/2011 10:00,734620.416667,0,77.4,7.12,747.05,0.684988
27/04/2011 11:00,734620.458333,0,73.86,7.86,822.93,0.963271
27/04/2011 12:00,734620.5,0,62.12,9.23,949.5,0.963271
27/04/2011 13:00,734620.541667,0,43.32,10.84,926.33,0.963271
27/04/2011 14:00,734620.583333,0,43.96,10.89,694,0.963271
27/04/2011 15:00,734620.625,0,45.6,12.09,773.5,0.822261
27/04/2011 16:00,734620.666667,0,52.35,10.65,311.5,0.822261
27/04/2011 17:00,734620.708333,0,53.18,11.63,367.6,0.822261
27/04/2011 18:00,734620.75,0,64.81,8.74,127.4,0.822261
27/04/2011 19:00,734620.791667,0,71.55,7.7,39.08,0.822261
27/04/2011 20:00,734620.833333,0.2,75.81,6.56,1.36,0.802906
27/04/2011 21:00,734620.875,0,90.83,4.79,0,0.783552
27/04/2011 22:00,734620.916667,0,88.63,4.77,0,0.764198
27/04/2011 23:00,734620.958333,0,90.45,4.41,0,0.744843
28/04/2011 00:00,734621,0,91.15,4.2,0,0.725489
28/04/2011 01:00,734621.041667,0,90.38,4.54,0,0.706134
28/04/2011 02:00,734621.083333,0,90.58,4.45,0,0.68678
28/04/2011 03:00,734621.125,0,90.58,4.32,0,0.667426
28/04/2011 04:00,734621.166667,0,89.93,4,0,0.648071
28/04/2011 05:00,734621.208333,0,90.35,4.03,0,0.628717
28/04/2011 06:00,734621.25,0,90.53,3.39,11.34,0.609362
28/04/2011 07:00,734621.291667,0,90.08,3.35,31.86,0.590008
28/04/2011 08:00,734621.333333,0,85.35,4.72,274.9,0.590008
28/04/2011 09:00,734621.375,0,81.91,6.44,559.55,0.590008
28/04/2011 10:00,734621.416667,0,92.13,6.17,547.48,0.590008
28/04/2011 11:00,734621.458333,0,96.7,5.07,240.2,0.440807
28/04/2011 12:00,734621.5,0,94.33,5.39,161.2,0.440807
28/04/2011 13:00,734621.541667,0,85.6,6.52,390,0.440807
28/04/2011 14:00,734621.583333,0,70.44,8.22,668.6,0.440807
28/04/2011 15:00,734621.625,0,68.01,8.74,528.8,0.94246
28/04/2011 16:00,734621.666667,0,64.07,9.79,563.4,0.94246
28/04/2011 17:00,734621.708333,0,60.4,9.9,401.73,0.94246
28/04/2011 18:00,734621.75,0,67.74,9.31,248.98,0.94246
28/04/2011 19:00,734621.791667,0,73.13,7.75,89.68,0.94246
28/04/2011 20:00,734621.833333,0,80.92,6.43,2.93,0.886687
28/04/2011 21:00,734621.875,0,84.9,5.49,0,0.830914
28/04/2011 22:00,734621.916667,0,87.25,4.98,0,0.775141
28/04/2011 23:00,734621.958333,0,91.45,4.8,0,0.719368
29/04/2011 00:00,734622,0,94.55,4.6,0,0.663595
29/04/2011 01:00,734622.041667,0,97.43,4.33,0,0.607822
29/04/2011 02:00,734622.083333,0,98.95,4.35,0,0.552049
29/04/2011 03:00,734622.125,0,99.45,4.35,0,0.496276
29/04/2011 04:00,734622.166667,0,99.73,4.21,0,0.440503
29/04/2011 05:00,734622.208333,0,99.9,4.07,0,0.38473
29/04/2011 06:00,734622.25,0,100.05,4.07,4.01,0.328957
29/04/2011 07:00,734622.291667,0,100.28,3.89,23.21,0.273185
29/04/2011 08:00,734622.333333,0,100.2,4.06,86.69,0.273185
29/04/2011 09:00,734622.375,0,99.93,4.68,217.68,0.273185
29/04/2011 10:00,734622.416667,0,95.25,5.67,338.7,0.273185
29/04/2011 11:00,734622.458333,0,82.3,6.8,400.3,0.432758
29/04/2011 12:00,734622.5,0,78.08,7.57,306.7,0.432758
29/04/2011 13:00,734622.541667,0,76.64,7.97,463.05,0.432758
29/04/2011 14:00,734622.583333,0,75.61,7.86,294.75,0.432758
29/04/2011 15:00,734622.625,0,73.98,8.27,537.3,0.692014
29/04/2011 16:00,734622.666667,0,66.23,8.78,602.6,0.692014
29/04/2011 17:00,734622.708333,0,80.38,7.77,237.93,0.692014
29/04/2011 18:00,734622.75,0,95.7,4.94,62.89,0.692014
29/04/2011 19:00,734622.791667,0,98.65,4.08,27.07,0.692014
29/04/2011 20:00,734622.833333,0,99.43,3.68,1.99,0.661175
29/04/2011 21:00,734622.875,0,99.73,3.6,0,0.630336
29/04/2011 22:00,734622.916667,0,99.95,3.44,0,0.599496
29/04/2011 23:00,734622.958333,0,100,3.37,0,0.568657
30/04/2011 00:00,734623,0,99.83,3.36,0,0.537818
30/04/2011 01:00,734623.041667,0,97.85,3.33,0,0.506978
30/04/2011 02:00,734623.083333,0,96.83,3.32,0,0.476139
30/04/2011 03:00,734623.125,0,96.18,3.11,0,0.4453
30/04/2011 04:00,734623.166667,0,94.53,2.66,0,0.41446
30/04/2011 05:00,734623.208333,0,94.95,2.9,0.77,0.383621
30/04/2011 06:00,734623.25,0,96.1,2.99,15.77,0.352782
30/04/2011 07:00,734623.291667,0,98.78,3.13,35.32,0.321942
30/04/2011 08:00,734623.333333,0,99.48,3.33,66.12,0.321942
30/04/2011 09:00,734623.375,0,97.53,4.17,202.13,0.321942
30/04/2011 10:00,734623.416667,0,89.2,5.72,524.95,0.321942
30/04/2011 11:00,734623.458333,0,80.21,6.53,362.8,0.612959
30/04/2011 12:00,734623.5,0,77.25,7.12,457.2,0.612959
30/04/2011 13:00,734623.541667,0,80.46,7.34,574.68,0.612959
30/04/2011 14:00,734623.583333,0,76.4,8.35,673.2,0.612959
30/04/2011 15:00,734623.625,0,61.67,10.06,951,1
30/04/2011 16:00,734623.666667,0,61.99,10.64,734.63,1
30/04/2011 17:00,734623.708333,0,56.07,11.02,592.73,1
30/04/2011 18:00,734623.75,0,61.63,9.54,193.83,1
30/04/2011 19:00,734623.791667,0,68.09,7.58,37.07,1
30/04/2011 20:00,734623.833333,0,73.75,6.05,4.74,0.972186
30/04/2011 21:00,734623.875,0,78.37,5.24,0,0.944373
30/04/2011 22:00,734623.916667,0,80.85,5.03,0,0.916559
30/04/2011 23:00,734623.958333,0,81.73,4.84,0,0.888746
01/05/2011 00:00,734624,0,84.53,4.19,0,0.860932
01/05/2011 01:00,734624.041667,0,85.85,3.56,0,0.833119
01/05/2011 02:00,734624.083333,0,87.13,3.84,0,0.805305
01/05/2011 03:00,734624.125,0,85.25,4.48,0,0.777491
01/05/2011 04:00,734624.166667,0,85.15,4.28,0,0.749678
01/05/2011 05:00,734624.208333,0,83.55,4.26,0.97,0.721864
01/05/2011 06:00,734624.25,0,84.35,3.29,15.43,0.694051
01/05/2011 07:00,734624.291667,0,82.6,3.44,32.11,0.666237
01/05/2011 08:00,734624.333333,0,67.04,6.02,362.15,0.666237
01/05/2011 09:00,734624.375,0,60.61,8.84,647.25,0.666237
01/05/2011 10:00,734624.416667,0,59.37,9.76,594.95,0.666237
01/05/2011 11:00,734624.458333,0,53.72,10.13,328.1,0.611918
01/05/2011 12:00,734624.5,0,47.62,11.35,514.65,0.611918
01/05/2011 13:00,734624.541667,0,44.05,10.87,436.85,0.611918
01/05/2011 14:00,734624.583333,0,39.36,13.31,800.65,0.611918
01/05/2011 15:00,734624.625,0,35.52,14.53,960.5,1
01/05/2011 16:00,734624.666667,0,33.8,14.72,790.53,1
01/05/2011 17:00,734624.708333,0,40.46,13.61,567.25,1
01/05/2011 18:00,734624.75,0,43.63,12.3,291.03,1
01/05/2011 19:00,734624.791667,0,48.32,10.84,55.24,1
01/05/2011 20:00,734624.833333,0,47.94,10.44,4.23,0.974048
01/05/2011 21:00,734624.875,0,48.92,10.18,0,0.948096
01/05/2011 22:00,734624.916667,0,58.28,8.81,0,0.922144
01/05/2011 23:00,734624.958333,0,65.95,7.5,0,0.896192
02/05/2011 00:00,734625,0,73.71,6.23,0,0.87024
02/05/2011 01:00,734625.041667,0,76.58,5.59,0,0.844289
02/05/2011 02:00,734625.083333,0,79.16,5.06,0,0.818337
02/05/2011 03:00,734625.125,0,80.24,4.82,0,0.792385
02/05/2011 04:00,734625.166667,0,80.25,4.53,0,0.766433
02/05/2011 05:00,734625.208333,0,81.55,4.16,1.28,0.740481
02/05/2011 06:00,734625.25,0,81.38,4.05,15.8,0.714529
02/05/2011 07:00,734625.291667,0,79.38,4.69,55.98,0.688577
02/05/2011 08:00,734625.333333,0,72.03,6.28,347.08,0.688577
02/05/2011 09:00,734625.375,0,69.79,7.7,599.15,0.688577
02/05/2011 10:00,734625.416667,0,69.87,8.54,671.33,0.688577
02/05/2011 11:00,734625.458333,0,72.68,9.43,686.93,0.741556
02/05/2011 12:00,734625.5,0,69.29,9.84,516.7,0.741556
02/05/2011 13:00,734625.541667,0,59.56,11.25,692.83,0.741556
02/05/2011 14:00,734625.583333,0,59.01,11.97,628.55,0.741556
02/05/2011 15:00,734625.625,0,59.49,11.92,428.05,0.843635
02/05/2011 16:00,734625.666667,0,57.56,13.04,622.23,0.843635
02/05/2011 17:00,734625.708333,0,56.67,12.91,470.93,0.843635
02/05/2011 18:00,734625.75,0,71.01,10.96,148.08,0.843635
02/05/2011 19:00,734625.791667,0,79.84,9.19,44.9,0.843635
02/05/2011 20:00,734625.833333,0,85.3,7.61,6.7,0.798985
02/05/2011 21:00,734625.875,0,86.2,7.22,0,0.754335
02/05/2011 22:00,734625.916667,0,87.35,6.93,0,0.709685
02/05/2011 23:00,734625.958333,0,87.88,6.85,0,0.665035
03/05/2011 00:00,734626,0,89.18,6.7,0,0.620385
03/05/2011 01:00,734626.041667,0,91,6.45,0,0.575735
03/05/2011 02:00,734626.083333,0,91.43,6.29,0,0.531085
03/05/2011 03:00,734626.125,0,91.55,5.98,0,0.486435
03/05/2011 04:00,734626.166667,0,91,5.84,0,0.441785
03/05/2011 05:00,734626.208333,0,91.18,5.43,1.02,0.397135
03/05/2011 06:00,734626.25,0,91.65,5.21,14.54,0.352484
03/05/2011 07:00,734626.291667,0,93.13,5.63,54.52,0.307834
03/05/2011 08:00,734626.333333,0,91.48,6.09,146.26,0.307834
03/05/2011 09:00,734626.375,0,89.85,6.99,282.3,0.307834
03/05/2011 10:00,734626.416667,0,88.78,7.53,220.88,0.307834
03/05/2011 11:00,734626.458333,0,84.69,8.74,432.7,0.55145
03/05/2011 12:00,734626.5,0,58.46,10.09,417.93,0.55145
03/05/2011 13:00,734626.541667,0,44.54,11.27,550.15,0.55145
03/05/2011 14:00,734626.583333,0,46.89,10.73,493.08,0.55145
03/05/2011 15:00,734626.625,0,38.31,10.88,553.15,0.944876
03/05/2011 16:00,734626.666667,0,31.32,11.83,668.2,0.944876
03/05/2011 17:00,734626.708333,0,28.78,11.6,482.43,0.944876
03/05/2011 18:00,734626.75,0,30.75,10.74,291.5,0.944876
03/05/2011 19:00,734626.791667,0,33.39,9.28,99.16,0.944876
03/05/2011 20:00,734626.833333,0,38,7.77,6.68,0.924601
03/05/2011 21:00,734626.875,0,40.34,6.96,0,0.904325
03/05/2011 22:00,734626.916667,0,43.48,6.3,0,0.88405
03/05/2011 23:00,734626.958333,0,45.68,5.79,0,0.863774
04/05/2011 00:00,734627,0,48.35,5.28,0,0.843499
04/05/2011 01:00,734627.041667,0,48.41,4.91,0,0.823223
04/05/2011 02:00,734627.083333,0,47.41,4.74,0,0.802948
04/05/2011 03:00,734627.125,0,49.18,4.32,0,0.782672
04/05/2011 04:00,734627.166667,0,46.57,3.92,0,0.762397
04/05/2011 05:00,734627.208333,0,44.5,3.86,1.31,0.742122
04/05/2011 06:00,734627.25,0,44.73,3.97,17.67,0.721846
04/05/2011 07:00,734627.291667,0,44.3,3.95,38.22,0.701571
04/05/2011 08:00,734627.333333,0,37.65,5.38,388.25,0.701571
04/05/2011 09:00,734627.375,0,33.6,6.5,595.73,0.701571
04/05/2011 10:00,734627.416667,0,32.26,7.4,767.1,0.701571
04/05/2011 11:00,734627.458333,0,31.8,8.49,890,1
04/05/2011 12:00,734627.5,0,28.76,9.61,963,1
04/05/2011 13:00,734627.541667,0,29.1,10.55,976.5,1
04/05/2011 14:00,734627.583333,0,25.12,11.26,933.25,1
04/05/2011 15:00,734627.625,0,25.17,11.43,828.08,1
04/05/2011 16:00,734627.666667,0,24.21,11.39,676.4,1
04/05/2011 17:00,734627.708333,0,22.29,10.94,490.68,1
04/05/2011 18:00,734627.75,0,24.04,9.96,291.3,1
04/05/2011 19:00,734627.791667,0,27.76,8.32,83.38,1
04/05/2011 20:00,734627.833333,0,30.68,6.55,7.64,0.972258
04/05/2011 21:00,734627.875,0,33.23,5.68,0,0.944517
04/05/2011 22:00,734627.916667,0,36.7,5.09,0,0.916775
04/05/2011 23:00,734627.958333,0,34.53,4.8,0,0.889033
05/05/2011 00:00,734628,0,39.74,4.22,0,0.861291
05/05/2011 01:00,734628.041667,0,41.54,3.67,0,0.83355
05/05/2011 02:00,734628.083333,0,38.66,3.55,0,0.805808
05/05/2011 03:00,734628.125,0,39.47,2.9,0,0.778066
05/05/2011 04:00,734628.166667,0,37.22,2.27,0,0.750324
05/05/2011 05:00,734628.208333,0,35.73,2.54,0.77,0.722583
05/05/2011 06:00,734628.25,0,31.72,2.65,14.78,0.694841
05/05/2011 07:00,734628.291667,0,27.12,3.08,27.79,0.667099
05/05/2011 08:00,734628.333333,0,26.19,4.38,404.25,0.667099
05/05/2011 09:00,734628.375,0,27.67,6.92,575,0.667099
05/05/2011 10:00,734628.416667,0,26.97,8.02,700.78,0.667099
05/05/2011 11:00,734628.458333,0,27.91,9.56,899.5,1
05/05/2011 12:00,734628.5,0,27.85,10.73,974.5,1
05/05/2011 13:00,734628.541667,0,27.24,11.63,983,1
05/05/2011 14:00,734628.583333,0,22.47,12.73,932,1
05/05/2011 15:00,734628.625,0,21.67,13.51,825.7,1
05/05/2011 16:00,734628.666667,0,23.44,14.08,676.88,1
