Date,JDfrom0,Iprec,RH,AirT,Swglob,CloudTrans
19/04/2011 19:00,734612.791667,0,38.73,15.49,36.22,0.955976
19/04/2011 20:00,734612.833333,0,47.72,12.33,1.24,0.911952
19/04/2011 21:00,734612.875,0,52.56,10.66,0,0.867927
19/04/2011 22:00,734612.916667,0,54.88,9.41,0,0.823903
19/04/2011 23:00,734612.958333,0,58.58,8.45,0,0.779879
20/04/2011 00:00,734613,0,62.19,7.45,0,0.735855
20/04/2011 01:00,734613.041667,0,64.47,6.85,0,0.691831
20/04/2011 02:00,734613.083333,0,67.71,6.2,0,0.647806
20/04/2011 03:00,734613.125,0,70.39,5.52,0,0.603782
20/04/2011 04:00,734613.166667,0,72.27,5.21,0,0.559758
20/04/2011 05:00,734613.208333,0,75.04,4.64,0,0.515734
20/04/2011 06:00,734613.25,0,76.64,4.24,8.47,0.47171
20/04/2011 07:00,734613.291667,0,78.47,4.51,60.41,0.427686
20/04/2011 08:00,734613.333333,0,78.95,5.47,127.13,0.427686
20/04/2011 09:00,734613.375,0,59.52,9.07,426.2,0.427686
20/04/2011 10:00,734613.416667,0,52.58,12.38,701.68,0.994118
20/04/2011 11:00,734613.458333,0,48.27,14.16,888.5,0.994118
20/04/2011 12:00,734613.5,0,43.96,16.16,976.75,0.994118
20/04/2011 13:00,734613.541667,0,37.58,17.37,988.25,0.994118
20/04/2011 14:00,734613.583333,0,37.46,18.34,948.75,1
20/04/2011 15:00,734613.625,0,33.38,18.98,829.93,1
20/04/2011 16:00,734613.666667,0,30.44,19.56,661.53,1
20/04/2011 17:00,734613.708333,0,28.1,19.37,415.55,1
20/04/2011 18:00,734613.75,0,31.17,18.61,104.75,1
20/04/2011 19:00,734613.791667,0,39.13,15.67,38.39,0.95718
20/04/2011 20:00,734613.833333,0,45.75,13.3,1.41,0.914359
20/04/2011 21:00,734613.875,0,50.41,11.69,0,0.871539
20/04/2011 22:00,734613.916667,0,53.72,10.64,0,0.828719
20/04/2011 23:00,734613.958333,0,58.13,9.62,0,0.785899
21/04/2011 00:00,734614,0,61.96,8.67,0,0.743078
21/04/2011 01:00,734614.041667,0,65.37,7.81,0,0.700258
21/04/2011 02:00,734614.083333,0,69.69,6.85,0,0.657438
21/04/2011 03:00,734614.125,0,70.28,6.6,0,0.614618
21/04/2011 04:00,734614.166667,0,71.57,6.06,0,0.571797
21/04/2011 05:00,734614.208333,0,73.88,5.54,0,0.528977
21/04/2011 06:00,734614.25,0,74.4,5.52,8.44,0.486157
21/04/2011 07:00,734614.291667,0,75.89,5.49,45.78,0.443336
21/04/2011 08:00,734614.333333,0,73.85,6.66,136.38,0.443336
21/04/2011 09:00,734614.375,0,60.86,10.57,483.08,0.443336
21/04/2011 10:00,734614.416667,0,51.51,13.18,719.58,0.999121
21/04/2011 11:00,734614.458333,0,45.37,15.02,879.25,0.999121
21/04/2011 12:00,734614.5,0,38.66,17.13,995.75,0.999121
21/04/2011 13:00,734614.541667,0,34.25,18.49,1014.5,0.999121
21/04/2011 14:00,734614.583333,0,32.6,19.17,949.75,1
21/04/2011 15:00,734614.625,0,29.83,20.32,838.25,1
21/04/2011 16:00,734614.666667,0,28.16,20.77,673.35,1
21/04/2011 17:00,734614.708333,0,29.41,20.34,396.15,1
21/04/2011 18:00,734614.75,0,27.74,19.39,91.12,1
21/04/2011 19:00,734614.791667,0,32.61,17.46,35.99,0.958722
21/04/2011 20:00,734614.833333,0,42.03,14.25,1.36,0.917444
21/04/2011 21:00,734614.875,0,47.41,12.49,0,0.876166
21/04/2011 22:00,734614.916667,0,50.09,11.75,0,0.834888
21/04/2011 23:00,734614.958333,0,54.94,10.24,0,0.793611
22/04/2011 00:00,734615,0,59.88,9.09,0,0.752333
22/04/2011 01:00,734615.041667,0,64.75,8.23,0,0.711055
22/04/2011 02:00,734615.083333,0,69.31,7.06,0,0.669777
22/04/2011 03:00,734615.125,0,70.95,6.61,0,0.628499
22/04/2011 04:00,734615.166667,0,74.56,5.97,0,0.587221
22/04/2011 05:00,734615.208333,0,76.26,5.4,0,0.545943
22/04/2011 06:00,734615.25,0,78.97,5.23,8.12,0.504665
22/04/2011 07:00,734615.291667,0,85.05,4.91,48.44,0.463387
22/04/2011 08:00,734615.333333,0,83.38,5.85,143.98,0.463387
22/04/2011 09:00,734615.375,0,64.09,9.96,508.88,0.463387
22/04/2011 10:00,734615.416667,0,55.79,12.65,722.75,0.999154
22/04/2011 11:00,734615.458333,0,53.45,14.48,868,0.999154
22/04/2011 12:00,734615.5,0,60.2,15.24,934.75,0.999154
22/04/2011 13:00,734615.541667,0,46.43,16.94,958.75,0.999154
22/04/2011 14:00,734615.583333,0,43.49,18.44,913.73,1
22/04/2011 15:00,734615.625,0,36.48,17.57,790.83,1
22/04/2011 16:00,734615.666667,0,34.66,18.48,661.2,1
22/04/2011 17:00,734615.708333,0,30.78,18.2,411.15,1
22/04/2011 18:00,734615.75,0,30.51,17.8,79.83,1
22/04/2011 19:00,734615.791667,0,31.75,16.76,35.37,0.957823
22/04/2011 20:00,734615.833333,0,41.41,14,1.87,0.915645
22/04/2011 21:00,734615.875,0,52.13,12,0,0.873468
22/04/2011 22:00,734615.916667,0,53.13,11.08,0,0.83129
22/04/2011 23:00,734615.958333,0,58.31,9.95,0,0.789113
23/04/2011 00:00,734616,0,64.1,8.69,0,0.746936
23/04/2011 01:00,734616.041667,0,65.29,7.71,0,0.704758
23/04/2011 02:00,734616.083333,0,69.33,6.84,0,0.662581
23/04/2011 03:00,734616.125,0,69.94,6.29,0,0.620403
23/04/2011 04:00,734616.166667,0,73.67,5.7,0,0.578226
23/04/2011 05:00,734616.208333,0,76.63,5.14,0,0.536048
23/04/2011 06:00,734616.25,0,80.69,5.27,22.17,0.493871
23/04/2011 07:00,734616.291667,0,83.3,5.55,59.93,0.451694
23/04/2011 08:00,734616.333333,0,79.79,6.49,147.2,0.451694
23/04/2011 09:00,734616.375,0,63.33,10.2,464.15,0.451694
23/04/2011 10:00,734616.416667,0,55.27,12.38,706.45,0.822564
23/04/2011 11:00,734616.458333,0,52.46,14.62,852.63,0.822564
23/04/2011 12:00,734616.5,0,56.33,14.65,681.1,0.822564
23/04/2011 13:00,734616.541667,0,55.38,14.47,444.03,0.822564
23/04/2011 14:00,734616.583333,0,70.05,12.93,258.03,0.572937
23/04/2011 15:00,734616.625,0,63.85,14.08,559.08,0.572937
23/04/2011 16:00,734616.666667,0,59.92,14.23,242.63,0.572937
23/04/2011 17:00,734616.708333,0,55.9,14.18,225.9,0.572937
23/04/2011 18:00,734616.75,0,57.81,14.04,123.89,0.572937
23/04/2011 19:00,734616.791667,0,67.53,12.65,18.11,0.567155
23/04/2011 20:00,734616.833333,0,72.01,11.07,0.28,0.561373
23/04/2011 21:00,734616.875,0,73.81,10.99,0,0.555591
23/04/2011 22:00,734616.916667,0,70.65,11.09,0,0.549809
23/04/2011 23:00,734616.958333,0,72.28,10.41,0,0.544027
24/04/2011 00:00,734617,0,75.88,9.7,0,0.538245
24/04/2011 01:00,734617.041667,0,78.05,9.6,0,0.532463
24/04/2011 02:00,734617.083333,0,78.59,8.68,0,0.526681
24/04/2011 03:00,734617.125,0,83.25,7.38,0,0.520899
24/04/2011 04:00,734617.166667,0,84.45,6.72,0,0.515117
24/04/2011 05:00,734617.208333,0,84.4,6.35,0,0.509335
24/04/2011 06:00,734617.25,0,83.48,6.3,15.4,0.503553
24/04/2011 07:00,734617.291667,0,82.55,6.54,56.73,0.497771
24/04/2011 08:00,734617.333333,0,77.48,8.22,169.88,0.497771
24/04/2011 09:00,734617.375,0,61.22,12.59,528.93,0.497771
24/04/2011 10:00,734617.416667,0,55.61,14.32,773.85,1
24/04/2011 11:00,734617.458333,0,50.99,16.15,1009.25,1
24/04/2011 12:00,734617.5,0,46.7,17.57,1061.25,1
24/04/2011 13:00,734617.541667,0,43.5,18.39,977.75,1
24/04/2011 14:00,734617.583333,0,46.97,19.22,765.05,0.817401
24/04/2011 15:00,734617.625,0,43.77,18.81,500.43,0.817401
24/04/2011 16:00,734617.666667,0,46.72,18.14,327.28,0.817401
24/04/2011 17:00,734617.708333,0,44.03,18.09,320.25,0.817401
24/04/2011 18:00,734617.75,0,45.07,16.75,84.91,0.817401
24/04/2011 19:00,734617.791667,0,49.19,14.64,9.45,0.797703
24/04/2011 20:00,734617.833333,0,64.35,13.37,0.17,0.778006
24/04/2011 21:00,734617.875,0,70.95,12.29,0,0.758308
24/04/2011 22:00,734617.916667,0,80.76,11.45,0,0.738611
24/04/2011 23:00,734617.958333,0.2,87.43,10.6,0,0.718913
25/04/2011 00:00,734618,0,90.28,10.23,0,0.699216
25/04/2011 01:00,734618.041667,0,90.13,9.91,0,0.679518
25/04/2011 02:00,734618.083333,0,88.78,9.19,0,0.65982
25/04/2011 03:00,734618.125,0,92.43,7.99,0,0.640123
25/04/2011 04:00,734618.166667,0,91.6,7.4,0,0.620425
25/04/2011 05:00,734618.208333,0,87.93,6.93,0,0.600728
25/04/2011 06:00,734618.25,0,84.7,7.07,10.95,0.58103
25/04/2011 07:00,734618.291667,0,86.15,7.34,36.71,0.561333
25/04/2011 08:00,734618.333333,0,86.65,7.51,123.05,0.561333
25/04/2011 09:00,734618.375,0,71.65,11.46,503.43,0.561333
25/04/2011 10:00,734618.416667,0,61.65,13.86,724.28,0.561333
25/04/2011 11:00,734618.458333,0,57.5,15.95,798.55,0.993323
25/04/2011 12:00,734618.5,0,41.87,18.04,1057.25,0.993323
25/04/2011 13:00,734618.541667,0,32.75,19.58,1074.75,0.993323
25/04/2011 14:00,734618.583333,0,29.6,20.59,1058.5,0.993323
25/04/2011 15:00,734618.625,0,31.48,20.35,732.95,0.92337
25/04/2011 16:00,734618.666667,0,30.96,20.86,707.45,0.92337
25/04/2011 17:00,734618.708333,0,28.9,19.82,319.35,0.92337
25/04/2011 18:00,734618.75,0,25.75,20.27,138.78,0.92337
25/04/2011 19:00,734618.791667,0,32.22,18.07,59.32,0.92337
25/04/2011 20:00,734618.833333,0,49.34,15.25,2.94,0.897713
25/04/2011 21:00,734618.875,0,56.82,13.77,0,0.872055
25/04/2011 22:00,734618.916667,0,61.87,13.11,0,0.846398
25/04/2011 23:00,734618.958333,0,70.55,11.15,0,0.820741
26/04/2011 00:00,734619,0,67.04,10.06,0,0.795083
26/04/2011 01:00,734619.041667,0,60.06,10.2,0,0.769426
26/04/2011 02:00,734619.083333,0,67.29,9.35,0,0.743769
26/04/2011 03:00,734619.125,0,69.4,8.66,0,0.718111
26/04/2011 04:00,734619.166667,0,68.35,8.04,0,0.692454
26/04/2011 05:00,734619.208333,0,65.09,7.74,0,0.666797
26/04/2011 06:00,734619.25,0,64.92,7.33,10.53,0.64114
26/04/2011 07:00,734619.291667,0,65.91,7.38,34.85,0.615482
26/04/2011 08:00,734619.333333,0,60.26,8.68,159.14,0.615482
26/04/2011 09:00,734619.375,0,46.57,13.36,596.95,0.615482
26/04/2011 10:00,734619.416667,0,35.41,15.48,789.83,0.615482
26/04/2011 11:00,734619.458333,0,31.12,17.11,952.25,1
26/04/2011 12:00,734619.5,0,28.94,18.47,1092,1
26/04/2011 13:00,734619.541667,0,23.93,19.83,1150.25,1
26/04/2011 14:00,734619.583333,0,21.37,20.93,1093.75,1
26/04/2011 15:00,734619.625,0,20.36,21.07,1023,0.786422
26/04/2011 16:00,734619.666667,0,24.56,19.19,543.03,0.786422
26/04/2011 17:00,734619.708333,0,29.58,17.28,265.44,0.786422
26/04/2011 18:00,734619.75,0,33.66,15.67,72.94,0.786422
26/04/2011 19:00,734619.791667,0,40.32,14.28,53.36,0.786422
26/04/2011 20:00,734619.833333,0,42.27,12.96,3.11,0.771002
26/04/2011 21:00,734619.875,0,47.6,12.14,0,0.755583
26/04/2011 22:00,734619.916667,0,48.77,11.52,0,0.740163
26/04/2011 23:00,734619.958333,0,48.28,11.25,0,0.724743
27/04/2011 00:00,734620,0,58.2,10.19,0,0.709324
27/04/2011 01:00,734620.041667,0,78.46,7.99,0,0.693904
27/04/2011 02:00,734620.083333,0,85.8,6.73,0,0.678485
27/04/2011 03:00,734620.125,0,90.43,6.19,0,0.663065
27/04/2011 04:00,734620.166667,0,88.28,6.69,0,0.647646
27/04/2011 05:00,734620.208333,0,91.25,6.63,0,0.632226
27/04/2011 06:00,734620.25,0,83.04,6.4,17.89,0.616806
27/04/2011 07:00,734620.291667,0,79.21,5.79,44.5,0.601387
27/04/2011 08:00,734620.333333,0,74.88,6.9,159.02,0.601387
27/04/2011 09:00,734620.375,0,65.39,9.89,544.93,0.601387
27/04/2011 10:00,734620.416667,0,64.88,11.97,754.75,0.601387
27/04/2011 11:00,734620.458333,0,59.35,13.57,923.48,1
27/04/2011 12:00,734620.5,0,49.51,14.68,1059.75,1
27/04/2011 13:00,734620.541667,0,42.72,15.34,995.65,1
27/04/2011 14:00,734620.583333,0,36.21,15.86,939.5,1
27/04/2011 15:00,734620.625,0,38.88,16.69,908.75,0.895896
27/04/2011 16:00,734620.666667,0,41.89,16.81,753.88,0.895896
27/04/2011 17:00,734620.708333,0,43.72,15.73,443.4,0.895896
27/04/2011 18:00,734620.75,0,51.25,13.25,104.63,0.895896
27/04/2011 19:00,734620.791667,0,60.76,11.88,44.51,0.895896
27/04/2011 20:00,734620.833333,0.9,67.09,10.61,1.7,0.863972
27/04/2011 21:00,734620.875,0.5,80.04,9.31,0,0.832049
27/04/2011 22:00,734620.916667,0,91.35,7.77,0,0.800125
27/04/2011 23:00,734620.958333,0,92.05,7.31,0,0.768201
28/04/2011 00:00,734621,0.1,85.64,7.45,0,0.736278
28/04/2011 01:00,734621.041667,0,91.1,7.15,0,0.704354
28/04/2011 02:00,734621.083333,0,90.63,6.95,0,0.672431
28/04/2011 03:00,734621.125,0,92.7,6.74,0,0.640507
28/04/2011 04:00,734621.166667,0,91.5,6.5,0,0.608583
28/04/2011 05:00,734621.208333,0,89.28,6.4,0,0.57666
28/04/2011 06:00,734621.25,0,88.85,5.67,10.56,0.544736
28/04/2011 07:00,734621.291667,0,92.13,5.33,34.4,0.512813
28/04/2011 08:00,734621.333333,0,89.85,5.98,98.83,0.512813
28/04/2011 09:00,734621.375,0,88.8,8.17,434.25,0.512813
28/04/2011 10:00,734621.416667,0,80.04,10.55,793.43,0.512813
28/04/2011 11:00,734621.458333,0,77.28,10.5,685.25,0.727579
28/04/2011 12:00,734621.5,0,71.99,11.25,535.03,0.727579
28/04/2011 13:00,734621.541667,0,67.63,12.09,567.95,0.727579
28/04/2011 14:00,734621.583333,0,59.93,13.28,643.23,0.727579
28/04/2011 15:00,734621.625,0,53.88,14.23,561.75,0.906569
28/04/2011 16:00,734621.666667,0,53.18,14.15,631.03,0.906569
28/04/2011 17:00,734621.708333,0,50.6,14.37,435.1,0.906569
28/04/2011 18:00,734621.75,0,53.77,14.59,146.53,0.906569
28/04/2011 19:00,734621.791667,0,59.82,12.63,70.63,0.906569
28/04/2011 20:00,734621.833333,0,69.8,10.47,2.29,0.850916
28/04/2011 21:00,734621.875,0,76.06,9.22,0,0.795262
28/04/2011 22:00,734621.916667,0,77.37,8.66,0,0.739609
28/04/2011 23:00,734621.958333,0,79.05,8.49,0,0.683955
29/04/2011 00:00,734622,0,82.3,8.35,0,0.628301
29/04/2011 01:00,734622.041667,0,88.18,7.96,0,0.572648
29/04/2011 02:00,734622.083333,0,94.7,7.53,0,0.516994
29/04/2011 03:00,734622.125,0,97.95,7.21,0,0.461341
29/04/2011 04:00,734622.166667,0,98.7,6.96,0,0.405687
29/04/2011 05:00,734622.208333,0,99.05,6.95,0,0.350033
29/04/2011 06:00,734622.25,0,99.08,6.88,4.47,0.29438
29/04/2011 07:00,734622.291667,0,98.63,6.97,24.85,0.238726
29/04/2011 08:00,734622.333333,0,95.03,7.58,102.58,0.238726
29/04/2011 09:00,734622.375,0,81.61,8.82,174.13,0.238726
29/04/2011 10:00,734622.416667,0.1,73.98,10.15,260.43,0.238726
29/04/2011 11:00,734622.458333,0,74.63,10.89,252.35,0.556917
29/04/2011 12:00,734622.5,0,63.52,13.02,755.63,0.556917
29/04/2011 13:00,734622.541667,0,59.47,13.36,481.75,0.556917
29/04/2011 14:00,734622.583333,0,61.05,12.44,400.65,0.556917
29/04/2011 15:00,734622.625,0,62.29,12.28,420.08,0.741561
29/04/2011 16:00,734622.666667,0,58.82,12.84,464.25,0.741561
29/04/2011 17:00,734622.708333,0,67.03,11.83,208.73,0.741561
29/04/2011 18:00,734622.75,0.1,77.68,9.99,170.6,0.741561
29/04/2011 19:00,734622.791667,0.1,87.25,8.62,77.1,0.741561
29/04/2011 20:00,734622.833333,0,89.3,7.4,1.08,0.702853
29/04/2011 21:00,734622.875,0,92.93,6.82,0,0.664145
29/04/2011 22:00,734622.916667,0,94,6.59,0,0.625437
29/04/2011 23:00,734622.958333,0,95.48,6.35,0,0.586728
30/04/2011 00:00,734623,0,95.95,6.29,0,0.54802
30/04/2011 01:00,734623.041667,0,96.55,6.01,0,0.509312
30/04/2011 02:00,734623.083333,0,96.98,5.95,0,0.470603
30/04/2011 03:00,734623.125,0,97.93,5.74,0,0.431895
30/04/2011 04:00,734623.166667,0,96.9,5.45,0,0.393187
30/04/2011 05:00,734623.208333,0,96.55,5.35,0,0.354479
30/04/2011 06:00,734623.25,0,96.78,5.76,9.29,0.31577
30/04/2011 07:00,734623.291667,0,97.65,5.88,31.96,0.277062
30/04/2011 08:00,734623.333333,0,95.4,6.45,102.75,0.277062
30/04/2011 09:00,734623.375,0,87.1,7.83,226.93,0.277062
30/04/2011 10:00,734623.416667,0,78.03,9.45,305.53,0.277062
30/04/2011 11:00,734623.458333,0,69.19,10.87,447.55,0.628445
30/04/2011 12:00,734623.5,0,66.41,11.76,486.35,0.628445
30/04/2011 13:00,734623.541667,0,69.23,11.79,489.5,0.628445
30/04/2011 14:00,734623.583333,0,69.35,11.89,686.78,0.628445
30/04/2011 15:00,734623.625,0,59.45,12.99,652.48,0.96258
30/04/2011 16:00,734623.666667,0,54.96,14.02,840.63,0.96258
30/04/2011 17:00,734623.708333,0,51.02,14.3,564.65,0.96258
30/04/2011 18:00,734623.75,0,48.8,14.45,171.15,0.96258
30/04/2011 19:00,734623.791667,0,57.9,11.86,44.02,0.96258
30/04/2011 20:00,734623.833333,0,67.92,9.6,3.57,0.935707
30/04/2011 21:00,734623.875,0,73.22,8.22,0,0.908835
30/04/2011 22:00,734623.916667,0,75.27,8.11,0,0.881962
30/04/2011 23:00,734623.958333,0,79.29,7.65,0,0.85509
01/05/2011 00:00,734624,0,79.11,6.81,0,0.828217
01/05/2011 01:00,734624.041667,0,83.85,6.01,0,0.801345
01/05/2011 02:00,734624.083333,0,86.13,5.43,0,0.774472
01/05/2011 03:00,734624.125,0,81.93,6.4,0,0.7476
01/05/2011 04:00,734624.166667,0,82.57,6.48,0,0.720727
01/05/2011 05:00,734624.208333,0,83.15,6.45,0.09,0.693855
01/05/2011 06:00,734624.25,0,78.01,6.31,13.22,0.666982
01/05/2011 07:00,734624.291667,0,81.3,5.71,31.42,0.64011
01/05/2011 08:00,734624.333333,0,78.95,6.87,220.51,0.64011
01/05/2011 09:00,734624.375,0,52.72,11.78,655.8,0.64011
01/05/2011 10:00,734624.416667,0,58.09,13.53,739.38,0.64011
01/05/2011 11:00,734624.458333,0,44.13,15.72,937.2,0.894006
01/05/2011 12:00,734624.5,0,40.46,16.88,885.2,0.894006
01/05/2011 13:00,734624.541667,0,46.13,15.92,501,0.894006
01/05/2011 14:00,734624.583333,0,34.17,18.6,984.78,0.894006
01/05/2011 15:00,734624.625,0,31.4,19.79,1001.25,0.920283
01/05/2011 16:00,734624.666667,0,42.59,19.64,830.2,0.920283
01/05/2011 17:00,734624.708333,0,58.12,15.04,531.58,0.920283
01/05/2011 18:00,734624.75,0,65.9,12.78,130.25,0.920283
01/05/2011 19:00,734624.791667,0,70.5,11.11,53.49,0.920283
01/05/2011 20:00,734624.833333,0,75.57,10.35,3.25,0.892089
01/05/2011 21:00,734624.875,0,74.97,9.94,0,0.863894
01/05/2011 22:00,734624.916667,0,68.18,10.31,0,0.835699
01/05/2011 23:00,734624.958333,0,68.06,9.88,0,0.807505
02/05/2011 00:00,734625,0,70.58,8.5,0,0.77931
02/05/2011 01:00,734625.041667,0,73.29,7.87,0,0.751115
02/05/2011 02:00,734625.083333,0,74.97,6.94,0,0.722921
02/05/2011 03:00,734625.125,0,77.66,6.25,0,0.694726
02/05/2011 04:00,734625.166667,0,79.58,5.67,0,0.666532
02/05/2011 05:00,734625.208333,0,80.11,5.44,0.23,0.638337
02/05/2011 06:00,734625.25,0,83.76,4.98,13.53,0.610142
02/05/2011 07:00,734625.291667,0,86.1,5.36,58.29,0.581948
02/05/2011 08:00,734625.333333,0,83.16,6.87,210,0.581948
02/05/2011 09:00,734625.375,0,69.4,9.66,455.7,0.581948
02/05/2011 10:00,734625.416667,0,61.34,12.43,727.28,0.581948
02/05/2011 11:00,734625.458333,0,62.2,14.92,811.18,0.816572
02/05/2011 12:00,734625.5,0,58.23,14.91,603.1,0.816572
02/05/2011 13:00,734625.541667,0,54.63,15.68,723.68,0.816572
02/05/2011 14:00,734625.583333,0,52.57,16.39,632,0.816572
02/05/2011 15:00,734625.625,0,47.86,16.75,529.18,0.85091
02/05/2011 16:00,734625.666667,0,49.03,17.35,599.08,0.85091
02/05/2011 17:00,734625.708333,0,50.76,17.24,443.95,0.85091
02/05/2011 18:00,734625.75,0,57.51,15.77,124.75,0.85091
02/05/2011 19:00,734625.791667,0,69.13,13.11,48.9,0.85091
02/05/2011 20:00,734625.833333,0,72.86,11.48,5.26,0.805773
02/05/2011 21:00,734625.875,0,75.7,10.79,0,0.760636
02/05/2011 22:00,734625.916667,0,78.47,10.29,0,0.715499
02/05/2011 23:00,734625.958333,0,80.13,9.98,0,0.670362
03/05/2011 00:00,734626,0,80.29,10.22,0,0.625226
03/05/2011 01:00,734626.041667,0,81.94,9.98,0,0.580089
03/05/2011 02:00,734626.083333,0,83.73,9.67,0,0.534952
03/05/2011 03:00,734626.125,0,85.23,8.99,0,0.489815
03/05/2011 04:00,734626.166667,0,87.98,8.96,0,0.444678
03/05/2011 05:00,734626.208333,0,87.3,8.3,0,0.399541
03/05/2011 06:00,734626.25,0,84.68,8.61,20.26,0.354404
03/05/2011 07:00,734626.291667,0,82.1,8.79,60.03,0.309268
03/05/2011 08:00,734626.333333,0,80.53,9.34,136.55,0.309268
03/05/2011 09:00,734626.375,0,78.12,10.68,275,0.309268
03/05/2011 10:00,734626.416667,0,77.7,11.89,232.43,0.309268
03/05/2011 11:00,734626.458333,0,74.7,12.54,389.7,0.609319
03/05/2011 12:00,734626.5,0,60.99,14.11,521.8,0.609319
03/05/2011 13:00,734626.541667,0,41.28,16.46,694.63,0.609319
03/05/2011 14:00,734626.583333,0,40.07,15.69,483.18,0.609319
03/05/2011 15:00,734626.625,0,34.08,16.82,834.88,0.868327
03/05/2011 16:00,734626.666667,0,28.4,17.35,720.95,0.868327
03/05/2011 17:00,734626.708333,0,26.24,17.1,435.82,0.868327
03/05/2011 18:00,734626.75,0,27.52,16.02,95.66,0.868327
03/05/2011 19:00,734626.791667,0,28.47,13.94,42.75,0.868327
03/05/2011 20:00,734626.833333,0,32.1,11.55,4.55,0.851199
03/05/2011 21:00,734626.875,0,37.59,10.42,0,0.834071
03/05/2011 22:00,734626.916667,0,45.69,8.6,0,0.816944
03/05/2011 23:00,734626.958333,0,45.42,8.05,0,0.799816
04/05/2011 00:00,734627,0,48.77,7.16,0,0.782688
04/05/2011 01:00,734627.041667,0,46.64,7.38,0,0.765561
04/05/2011 02:00,734627.083333,0,48.97,7.22,0,0.748433
04/05/2011 03:00,734627.125,0,52.97,5.92,0,0.731305
04/05/2011 04:00,734627.166667,0,59.04,5.18,0,0.714178
04/05/2011 05:00,734627.208333,0,52.71,5.2,0.28,0.69705
04/05/2011 06:00,734627.25,0,60.53,4.41,15.31,0.679923
04/05/2011 07:00,734627.291667,0,57.35,5.22,38.45,0.662795
04/05/2011 08:00,734627.333333,0,48.73,6.55,254.02,0.662795
04/05/2011 09:00,734627.375,0,30.39,11.78,653.55,0.662795
04/05/2011 10:00,734627.416667,0,31.53,13.15,843.68,0.662795
04/05/2011 11:00,734627.458333,0,29.86,14.6,988.25,1
04/05/2011 12:00,734627.5,0,28.11,15.49,1072.75,1
04/05/2011 13:00,734627.541667,0,29.39,16.3,1100.25,1
04/05/2011 14:00,734627.583333,0,26.43,16.74,1060.5,1
04/05/2011 15:00,734627.625,0,25.29,16.96,943.5,0.877826
04/05/2011 16:00,734627.666667,0,23.27,16.63,764,0.877826
04/05/2011 17:00,734627.708333,0,21.75,16.16,437.48,0.877826
04/05/2011 18:00,734627.75,0,22,14.74,105.99,0.877826
04/05/2011 19:00,734627.791667,0,25.13,12.63,54.52,0.877826
04/05/2011 20:00,734627.833333,0,26.62,10.34,5.52,0.859678
04/05/2011 21:00,734627.875,0,28.21,9.54,0,0.841531
04/05/2011 22:00,734627.916667,0,32.76,8.69,0,0.823383
04/05/2011 23:00,734627.958333,0,41.37,6.46,0,0.805236
05/05/2011 00:00,734628,0,42.26,5.97,0,0.787088
05/05/2011 01:00,734628.041667,0,50.89,4.41,0,0.768941
05/05/2011 02:00,734628.083333,0,54.36,3.66,0,0.750793
05/05/2011 03:00,734628.125,0,50.72,3.78,0,0.732645
05/05/2011 04:00,734628.166667,0,51.89,3.11,0,0.714498
05/05/2011 05:00,734628.208333,0,47.69,2.69,0.45,0.69635
05/05/2011 06:00,734628.25,0,37.99,3.73,13.93,0.678203
05/05/2011 07:00,734628.291667,0,39.32,4.36,29.45,0.660055
05/05/2011 08:00,734628.333333,0,36.52,6.07,266.07,0.660055
05/05/2011 09:00,734628.375,0,24.8,10.96,672.78,0.660055
05/05/2011 10:00,734628.416667,0,28.59,12.45,860.73,0.660055
05/05/2011 11:00,734628.458333,0,30.99,13.44,999.75,1
05/05/2011 12:00,734628.5,0,26.57,14.65,1088,1
05/05/2011 13:00,734628.541667,0,20.58,16.36,1106,1
05/05/2011 14:00,734628.583333,0,20.89,17.37,1054.75,1
05/05/2011 15:00,734628.625,0,22.48,17.88,937.25,0.861472
05/05/2011 16:00,734628.666667,0,19.09,18.62,770.5,0.861472
05/05/2011 17:00,734628.708333,0,19.4,18.64,446.67,0.861472
05/05/2011 18:00,734628.75,0,21.73,18.41,93.29,0.861472
05/05/2011 19:00,734628.791667,0,36.59,15.14,65.77,0.861472
05/05/2011 20:00,734628.833333,0,62.68,10,5.32,0.846237
05/05/2011 21:00,734628.875,0,62.33,9,0,0.831001
05/05/2011 22:00,734628.916667,0,65.02,8.38,0,0.815766
05/05/2011 23:00,734628.958333,0,69.48,7.39,0,0.800531
06/05/2011 00:00,734629,0,73.52,6.81,0,0.785295
06/05/2011 01:00,734629.041667,0,79.9,5.58,0,0.77006
06/05/2011 02:00,734629.083333,0,80.4,5.78,0,0.754825
06/05/2011 03:00,734629.125,0,81.76,5.92,0,0.739589
06/05/2011 04:00,734629.166667,0,67.59,6.51,0,0.724354
06/05/2011 05:00,734629.208333,0,68.01,6.4,0.4,0.709119
06/05/2011 06:00,734629.25,0,73.88,5.74,15.99,0.693883
06/05/2011 07:00,734629.291667,0,79.13,5.25,62.39,0.678648
06/05/2011 08:00,734629.333333,0,73.05,7.22,266.9,0.678648
06/05/2011 09:00,734629.375,0,61.2,10.5,620.43,0.678648
06/05/2011 10:00,734629.416667,0,58.01,12.59,813,0.678648
06/05/2011 11:00,734629.458333,0,51.97,14.19,961.5,1
06/05/2011 12:00,734629.5,0,46.62,15.73,1048.25,1
06/05/2011 13:00,734629.541667,0,41.71,17.38,1078.75,1
06/05/2011 14:00,734629.583333,0,38.93,18.67,1035,1
