Date,JDfrom0,Iprec,RH,AirT,Swglob,CloudTrans
09/04/2011 12:00,734602.5,0,25.76,14.54,921.5,1
09/04/2011 13:00,734602.541667,0,23.57,14.74,925.75,1
09/04/2011 14:00,734602.583333,0,24.27,15.53,874.75,1
09/04/2011 15:00,734602.625,0,22.48,14.92,789.8,1
09/04/2011 16:00,734602.666667,0,24.33,14.96,639.2,1
09/04/2011 17:00,734602.708333,0,26.45,14.15,341.25,1
09/04/2011 18:00,734602.75,0,29.64,12.89,56.52,1
09/04/2011 19:00,734602.791667,0,34.44,10.49,18.3,0.966967
09/04/2011 20:00,734602.833333,0,36.27,8.92,0.4,0.933934
09/04/2011 21:00,734602.875,0,41.86,8.14,0,0.900901
09/04/2011 22:00,734602.916667,0,44.67,7.02,0,0.867868
09/04/2011 23:00,734602.958333,0,45.47,6.62,0,0.834835
10/04/2011 00:00,734603,0,47.57,5.84,0,0.801803
10/04/2011 01:00,734603.041667,0,47.91,5.33,0,0.76877
10/04/2011 02:00,734603.083333,0,46.47,5.25,0,0.735737
10/04/2011 03:00,734603.125,0,49.36,4.68,0,0.702704
10/04/2011 04:00,734603.166667,0,47.75,4.27,0,0.669671
10/04/2011 05:00,734603.208333,0,48.15,3.72,0,0.636638
10/04/2011 06:00,734603.25,0,48.98,3.46,3.87,0.603605
10/04/2011 07:00,734603.291667,0,49.68,3.8,28.76,0.570572
10/04/2011 08:00,734603.333333,0,47.18,5.04,231.14,0.570572
10/04/2011 09:00,734603.375,0,38.64,8.48,512.33,0.570572
10/04/2011 10:00,734603.416667,0,36.83,9.89,695.7,1
10/04/2011 11:00,734603.458333,0,35.33,10.74,835.05,1
10/04/2011 12:00,734603.5,0,32.34,11.8,915.5,1
10/04/2011 13:00,734603.541667,0,29.66,12.86,935.75,1
10/04/2011 14:00,734603.583333,0,30.55,13.44,892.5,1
10/04/2011 15:00,734603.625,0,27.57,13.77,785,1
10/04/2011 16:00,734603.666667,0,29.34,13.38,619,1
10/04/2011 17:00,734603.708333,0,30.99,12.65,361.9,1
10/04/2011 18:00,734603.75,0,33.38,11.24,69.19,1
10/04/2011 19:00,734603.791667,0,37.74,9.52,21.27,0.96725
10/04/2011 20:00,734603.833333,0,47.66,7.93,0.42,0.934499
10/04/2011 21:00,734603.875,0,54.84,6.66,0,0.901749
10/04/2011 22:00,734603.916667,0,53.25,6.2,0,0.868999
10/04/2011 23:00,734603.958333,0,48.57,6.12,0,0.836248
11/04/2011 00:00,734604,0,47.23,5.75,0,0.803498
11/04/2011 01:00,734604.041667,0,51,4.6,0,0.770747
11/04/2011 02:00,734604.083333,0,52.12,3.87,0,0.737997
11/04/2011 03:00,734604.125,0,52.11,3.69,0,0.705247
11/04/2011 04:00,734604.166667,0,55.79,2.88,0,0.672496
11/04/2011 05:00,734604.208333,0,53.2,2.95,0,0.639746
11/04/2011 06:00,734604.25,0,51.7,2.77,3.25,0.606996
11/04/2011 07:00,734604.291667,0,51.26,2.82,34.74,0.574245
11/04/2011 08:00,734604.333333,0,45.86,4.49,239.98,0.574245
11/04/2011 09:00,734604.375,0,35.67,7.77,503.53,0.574245
11/04/2011 10:00,734604.416667,0,35,9.94,697.83,1
11/04/2011 11:00,734604.458333,0,26.58,12.06,827.63,1
11/04/2011 12:00,734604.5,0,25.41,13.17,891,1
11/04/2011 13:00,734604.541667,0,25.73,13.37,922,1
11/04/2011 14:00,734604.583333,0,24.6,14.26,858.4,1
11/04/2011 15:00,734604.625,0,25.51,14.56,734.95,1
11/04/2011 16:00,734604.666667,0,26.83,14.15,566.6,1
11/04/2011 17:00,734604.708333,0,27.76,13.06,335.08,1
11/04/2011 18:00,734604.75,0,29.44,11.53,78.74,1
11/04/2011 19:00,734604.791667,0,32.5,9.14,19.07,0.964351
11/04/2011 20:00,734604.833333,0,38.14,7.76,0.28,0.928702
11/04/2011 21:00,734604.875,0,42.26,6.92,0,0.893053
11/04/2011 22:00,734604.916667,0,46.58,6.34,0,0.857403
11/04/2011 23:00,734604.958333,0,49.09,5.66,0,0.821754
12/04/2011 00:00,734605,0,50,5.67,0,0.786105
12/04/2011 01:00,734605.041667,0,54.42,5.31,0,0.750456
12/04/2011 02:00,734605.083333,0,54.07,5.2,0,0.714807
12/04/2011 03:00,734605.125,0,55.79,4.86,0,0.679158
12/04/2011 04:00,734605.166667,0,58.02,4.74,0,0.643509
12/04/2011 05:00,734605.208333,0,59.4,4.49,0,0.607859
12/04/2011 06:00,734605.25,0,59.99,4.73,3.36,0.57221
12/04/2011 07:00,734605.291667,0,61.33,4.71,48.64,0.536561
12/04/2011 08:00,734605.333333,0,54.49,6.26,188.14,0.536561
12/04/2011 09:00,734605.375,0,50.75,8.34,480.55,0.536561
12/04/2011 10:00,734605.416667,0,51,9.01,449.13,0.394121
12/04/2011 11:00,734605.458333,0,53.97,8.78,303.83,0.394121
12/04/2011 12:00,734605.5,0,56.48,8.2,276.95,0.394121
12/04/2011 13:00,734605.541667,0.3,65.5,6.53,160.28,0.394121
12/04/2011 14:00,734605.583333,0,62.44,6.5,280.1,0.547644
12/04/2011 15:00,734605.625,0,54.37,7.67,357.63,0.547644
12/04/2011 16:00,734605.666667,0,61.93,5.5,459.13,0.547644
12/04/2011 17:00,734605.708333,0,57.04,3.03,99.38,0.547644
12/04/2011 18:00,734605.75,0,60.44,1.08,75.95,0.547644
12/04/2011 19:00,734605.791667,0,56.82,-0.44,20.83,0.542895
12/04/2011 20:00,734605.833333,0,61.9,-1.27,0.54,0.538146
12/04/2011 21:00,734605.875,0,66.6,-1.64,0,0.533398
12/04/2011 22:00,734605.916667,0,67.32,-1.87,0,0.528649
12/04/2011 23:00,734605.958333,0,71.92,-2.6,0,0.523901
13/04/2011 00:00,734606,0,63.72,-2.56,0,0.519152
13/04/2011 01:00,734606.041667,0,74.33,-3.46,0,0.514404
13/04/2011 02:00,734606.083333,0,70.52,-3.69,0,0.509655
13/04/2011 03:00,734606.125,0,70.55,-3.74,0,0.504906
13/04/2011 04:00,734606.166667,0,75.35,-4.23,0,0.500158
13/04/2011 05:00,734606.208333,0,60.63,-4.45,0,0.495409
13/04/2011 06:00,734606.25,0,57.34,-5.04,5.28,0.490661
13/04/2011 07:00,734606.291667,0,67.5,-5.47,51.36,0.485912
13/04/2011 08:00,734606.333333,0,62.79,-4.73,223.89,0.485912
13/04/2011 09:00,734606.375,0,53.44,-3.7,364.73,0.485912
13/04/2011 10:00,734606.416667,0,53.7,-2.7,591.75,0.886547
13/04/2011 11:00,734606.458333,0,53.77,-2.35,606.95,0.886547
13/04/2011 12:00,734606.5,0,40.02,-0.93,804.55,0.886547
13/04/2011 13:00,734606.541667,0,41.22,-0.18,890.5,0.886547
13/04/2011 14:00,734606.583333,0,36.22,0.69,976.75,1
13/04/2011 15:00,734606.625,0,33,0.78,951.25,1
13/04/2011 16:00,734606.666667,0,36.38,0.78,765.15,1
13/04/2011 17:00,734606.708333,0,35.52,0.17,494.53,1
13/04/2011 18:00,734606.75,0,39.03,-1.59,120.93,1
13/04/2011 19:00,734606.791667,0,47.53,-3.02,22.15,0.956124
13/04/2011 20:00,734606.833333,0,51.73,-3.97,0.51,0.912248
13/04/2011 21:00,734606.875,0,57.9,-4.63,0,0.868372
13/04/2011 22:00,734606.916667,0,61.68,-4.96,0,0.824496
13/04/2011 23:00,734606.958333,0,61.36,-5.2,0,0.78062
14/04/2011 00:00,734607,0,58.59,-5.25,0,0.736743
14/04/2011 01:00,734607.041667,0,59.25,-5.45,0,0.692867
14/04/2011 02:00,734607.083333,0,58.76,-5.61,0,0.648991
14/04/2011 03:00,734607.125,0,57.68,-5.56,0,0.605115
14/04/2011 04:00,734607.166667,0,56.53,-5.41,0,0.561239
14/04/2011 05:00,734607.208333,0,54.74,-5.2,0,0.517363
14/04/2011 06:00,734607.25,0,53.81,-5.16,5.11,0.473487
14/04/2011 07:00,734607.291667,0,48.98,-4.62,64.7,0.429611
14/04/2011 08:00,734607.333333,0,36.06,-2.82,206.1,0.429611
14/04/2011 09:00,734607.375,0,33.74,-2.13,275.7,0.429611
14/04/2011 10:00,734607.416667,0,33.93,-0.8,467.95,0.7674
14/04/2011 11:00,734607.458333,0,31.11,1.09,604.15,0.7674
14/04/2011 12:00,734607.5,0,32.1,2.32,774.98,0.7674
14/04/2011 13:00,734607.541667,0,35.69,2.02,638.48,0.7674
14/04/2011 14:00,734607.583333,0,36.69,3.25,784.85,0.916718
14/04/2011 15:00,734607.625,0,35.4,3.23,582.1,0.916718
14/04/2011 16:00,734607.666667,0,40.93,2.36,451.25,0.916718
14/04/2011 17:00,734607.708333,0,45.3,1.84,287.88,0.916718
14/04/2011 18:00,734607.75,0,47.13,0.85,174.9,0.916718
14/04/2011 19:00,734607.791667,0,52.57,-0.54,38.91,0.892291
14/04/2011 20:00,734607.833333,0,57.84,-1.73,0.68,0.867865
14/04/2011 21:00,734607.875,0,59.58,-2.17,0,0.843439
14/04/2011 22:00,734607.916667,0,60.28,-2.31,0,0.819012
14/04/2011 23:00,734607.958333,0,61.81,-2.74,0,0.794586
15/04/2011 00:00,734608,0,63.81,-3.31,0,0.77016
15/04/2011 01:00,734608.041667,0,65.78,-3.96,0,0.745733
15/04/2011 02:00,734608.083333,0,66.4,-4.32,0,0.721307
15/04/2011 03:00,734608.125,0,68.02,-4.68,0,0.696881
15/04/2011 04:00,734608.166667,0,68.32,-5.01,0,0.672454
15/04/2011 05:00,734608.208333,0,69.54,-5.38,0,0.648028
15/04/2011 06:00,734608.25,0,68.41,-5.56,6.02,0.623602
15/04/2011 07:00,734608.291667,0,69.8,-5.46,27.68,0.599175
15/04/2011 08:00,734608.333333,0,62.45,-3.72,285.74,0.599175
15/04/2011 09:00,734608.375,0,55.76,-1.76,554.78,0.599175
15/04/2011 10:00,734608.416667,0,52.41,-0.08,766.2,1
15/04/2011 11:00,734608.458333,0,49.15,1.61,958.25,1
15/04/2011 12:00,734608.5,0,40.9,3.77,1066,1
15/04/2011 13:00,734608.541667,0,38.4,4.41,1142.5,1
15/04/2011 14:00,734608.583333,0,32.95,4.81,809.58,0.771413
15/04/2011 15:00,734608.625,0,34.04,4.32,477.33,0.771413
15/04/2011 16:00,734608.666667,0,36.04,4.75,441.28,0.771413
15/04/2011 17:00,734608.708333,0,38.66,3.38,162.48,0.771413
15/04/2011 18:00,734608.75,0,43.26,2.9,134.3,0.771413
15/04/2011 19:00,734608.791667,0,45.78,2.25,77.69,0.758348
15/04/2011 20:00,734608.833333,0,51.07,0.66,1.27,0.745282
15/04/2011 21:00,734608.875,0,56.66,-0.45,0,0.732216
15/04/2011 22:00,734608.916667,0,63.1,-1.42,0,0.71915
15/04/2011 23:00,734608.958333,0,68.99,-1.39,0,0.706085
16/04/2011 00:00,734609,0,76.23,-2.32,0,0.693019
16/04/2011 01:00,734609.041667,0,81.58,-3.08,0,0.679953
16/04/2011 02:00,734609.083333,0,85.43,-3.25,0,0.666887
16/04/2011 03:00,734609.125,0,82.93,-3.69,0,0.653822
16/04/2011 04:00,734609.166667,0,81.98,-3.79,0,0.640756
16/04/2011 05:00,734609.208333,0,83.05,-4.05,0,0.62769
16/04/2011 06:00,734609.25,0,83.65,-4.15,5.96,0.614624
16/04/2011 07:00,734609.291667,0,82.65,-3.93,28.15,0.601559
16/04/2011 08:00,734609.333333,0,74.81,-1.91,292.05,0.601559
16/04/2011 09:00,734609.375,0,65.06,0.25,552.25,0.601559
16/04/2011 10:00,734609.416667,0,56.68,1.84,744.43,1
16/04/2011 11:00,734609.458333,0,61.77,3.22,901.75,1
16/04/2011 12:00,734609.5,0,51.71,5.25,990,1
16/04/2011 13:00,734609.541667,0,44.52,7.07,1045.5,1
16/04/2011 14:00,734609.583333,0,43.41,7.83,971.25,1
16/04/2011 15:00,734609.625,0,35.36,9.56,850.75,1
16/04/2011 16:00,734609.666667,0,36.35,9.32,678.3,1
16/04/2011 17:00,734609.708333,0,36.01,8.78,393.28,1
16/04/2011 18:00,734609.75,0,39.63,6.43,103.62,1
16/04/2011 19:00,734609.791667,0,47.11,4.56,26.32,0.959186
16/04/2011 20:00,734609.833333,0,61.44,2.24,1.19,0.918372
16/04/2011 21:00,734609.875,0,67.16,1.03,0,0.877557
16/04/2011 22:00,734609.916667,0,71.66,0,0,0.836743
16/04/2011 23:00,734609.958333,0,76.52,-0.82,0,0.795929
17/04/2011 00:00,734610,0,78.84,-0.84,0,0.755115
17/04/2011 01:00,734610.041667,0,84.98,-1.37,0,0.7143
17/04/2011 02:00,734610.083333,0,87.15,-1.9,0,0.673486
17/04/2011 03:00,734610.125,0,90.65,-2.1,0,0.632672
17/04/2011 04:00,734610.166667,0,89.4,-2.11,0,0.591858
17/04/2011 05:00,734610.208333,0,88.35,-2.1,0,0.551043
17/04/2011 06:00,734610.25,0,89.93,-2.4,6.27,0.510229
17/04/2011 07:00,734610.291667,0,89.13,-2.38,45.12,0.469415
17/04/2011 08:00,734610.333333,0,80.47,-0.72,222.45,0.469415
17/04/2011 09:00,734610.375,0,73.38,0.77,384.73,0.469415
17/04/2011 10:00,734610.416667,0,61.83,3.27,799.35,1
17/04/2011 11:00,734610.458333,0,62.42,4.74,941.5,1
17/04/2011 12:00,734610.5,0,53.39,6.32,966.25,1
17/04/2011 13:00,734610.541667,0,46.42,7.89,999.25,1
17/04/2011 14:00,734610.583333,0,41.81,8.9,942.25,1
17/04/2011 15:00,734610.625,0,36.46,9.35,831.95,1
17/04/2011 16:00,734610.666667,0,38.72,9.44,669.68,1
17/04/2011 17:00,734610.708333,0,36.42,9.11,397.58,1
17/04/2011 18:00,734610.75,0,43.24,7.86,98.39,1
17/04/2011 19:00,734610.791667,0,54.99,5.08,19.58,0.970739
17/04/2011 20:00,734610.833333,0,59.97,3.07,1.35,0.941478
17/04/2011 21:00,734610.875,0,65.65,2.01,0,0.912217
17/04/2011 22:00,734610.916667,0,70.39,1.08,0,0.882957
17/04/2011 23:00,734610.958333,0,73.77,0.45,0,0.853696
18/04/2011 00:00,734611,0,76.96,-0.21,0,0.824435
18/04/2011 01:00,734611.041667,0,80.26,-0.84,0,0.795174
18/04/2011 02:00,734611.083333,0,82.78,-1.21,0,0.765913
18/04/2011 03:00,734611.125,0,84.28,-1.26,0,0.736652
18/04/2011 04:00,734611.166667,0,85.68,-1.64,0,0.707391
18/04/2011 05:00,734611.208333,0,87.33,-1.87,0,0.67813
18/04/2011 06:00,734611.25,0,88.43,-1.99,7.11,0.64887
18/04/2011 07:00,734611.291667,0,86.7,-1.53,28.26,0.619609
18/04/2011 08:00,734611.333333,0,78.15,0.17,316.28,0.619609
18/04/2011 09:00,734611.375,0,70.41,3.3,565.3,0.619609
18/04/2011 10:00,734611.416667,0,66.85,4.72,746.18,1
18/04/2011 11:00,734611.458333,0,62.55,5.99,875.5,1
18/04/2011 12:00,734611.5,0,60.55,7.41,955.5,1
18/04/2011 13:00,734611.541667,0,56.48,8.36,984,1
18/04/2011 14:00,734611.583333,0,44.89,9.75,934,1
18/04/2011 15:00,734611.625,0,41.93,10.07,828.8,1
18/04/2011 16:00,734611.666667,0,40.73,11.02,668.53,1
18/04/2011 17:00,734611.708333,0,44.87,10.09,384.75,1
18/04/2011 18:00,734611.75,0,47.25,8.5,97.27,1
18/04/2011 19:00,734611.791667,0,59.64,6.05,22,0.974948
18/04/2011 20:00,734611.833333,0,67.1,3.88,1.5,0.949895
18/04/2011 21:00,734611.875,0,71.93,2.88,0,0.924843
18/04/2011 22:00,734611.916667,0,75.08,2.44,0,0.899791
18/04/2011 23:00,734611.958333,0,78.43,1.75,0,0.874738
19/04/2011 00:00,734612,0,79.97,1.49,0,0.849686
19/04/2011 01:00,734612.041667,0,81.23,1.36,0,0.824634
19/04/2011 02:00,734612.083333,0,84.55,0.42,0,0.799581
19/04/2011 03:00,734612.125,0,87.6,-0.13,0,0.774529
19/04/2011 04:00,734612.166667,0,88.55,-0.15,0,0.749477
19/04/2011 05:00,734612.208333,0,88.28,0.36,0,0.724424
19/04/2011 06:00,734612.25,0,88.5,0.37,8.52,0.699372
19/04/2011 07:00,734612.291667,0,85.6,1.35,93.66,0.67432
19/04/2011 08:00,734612.333333,0,77.39,3.15,282.63,0.67432
19/04/2011 09:00,734612.375,0,67.05,5.01,552.6,0.67432
19/04/2011 10:00,734612.416667,0,63,6.31,758.5,0.992826
19/04/2011 11:00,734612.458333,0,60.94,7.74,904.25,0.992826
19/04/2011 12:00,734612.5,0,52.68,8.79,999.5,0.992826
19/04/2011 13:00,734612.541667,0,53.8,9.28,814.65,0.992826
19/04/2011 14:00,734612.583333,0,39.77,11.09,897.35,1
19/04/2011 15:00,734612.625,0,41.22,11.39,878.25,1
19/04/2011 16:00,734612.666667,0,37.37,12.73,759.98,1
19/04/2011 17:00,734612.708333,0,37.37,12.46,459.4,1
19/04/2011 18:00,734612.75,0,40.74,10.39,152.1,1
19/04/2011 19:00,734612.791667,0,51.82,7.46,28.83,0.971746
19/04/2011 20:00,734612.833333,0,54.56,5.5,1.64,0.943492
19/04/2011 21:00,734612.875,0,57.63,4.63,0,0.915238
19/04/2011 22:00,734612.916667,0,64.7,3.43,0,0.886984
19/04/2011 23:00,734612.958333,0,70.4,2.63,0,0.85873
20/04/2011 00:00,734613,0,75.1,1.84,0,0.830476
20/04/2011 01:00,734613.041667,0,78.45,1.19,0,0.802222
20/04/2011 02:00,734613.083333,0,81.45,0.76,0,0.773968
20/04/2011 03:00,734613.125,0,84.25,0.54,0,0.745713
20/04/2011 04:00,734613.166667,0,87.08,0.32,0,0.717459
20/04/2011 05:00,734613.208333,0,88.7,0.01,0,0.689205
20/04/2011 06:00,734613.25,0,90.75,-0.21,9.09,0.660951
20/04/2011 07:00,734613.291667,0,90.83,0.11,56.2,0.632697
20/04/2011 08:00,734613.333333,0,83.76,2.23,308.25,0.632697
20/04/2011 09:00,734613.375,0,74.05,4.96,547.83,0.632697
20/04/2011 10:00,734613.416667,0,66.04,6.34,714.3,0.997386
20/04/2011 11:00,734613.458333,0,57.21,7.9,864.5,0.997386
20/04/2011 12:00,734613.5,0,52.22,9.26,949.75,0.997386
20/04/2011 13:00,734613.541667,0,49.01,10.9,990,0.997386
20/04/2011 14:00,734613.583333,0,48.15,11.11,970.5,1
20/04/2011 15:00,734613.625,0,43.29,12.36,832.93,1
20/04/2011 16:00,734613.666667,0,41.18,13,734.13,1
20/04/2011 17:00,734613.708333,0,41.17,13.03,447.7,1
20/04/2011 18:00,734613.75,0,43.46,11.29,161.91,1
20/04/2011 19:00,734613.791667,0,56.42,8,31.34,0.972576
20/04/2011 20:00,734613.833333,0,61.6,6.02,1.97,0.945152
20/04/2011 21:00,734613.875,0,65.92,4.86,0,0.917727
20/04/2011 22:00,734613.916667,0,70.77,3.8,0,0.890303
20/04/2011 23:00,734613.958333,0,75.17,2.96,0,0.862879
21/04/2011 00:00,734614,0,78.95,2.25,0,0.835455
21/04/2011 01:00,734614.041667,0,82.83,1.67,0,0.80803
21/04/2011 02:00,734614.083333,0,86.03,1.18,0,0.780606
21/04/2011 03:00,734614.125,0,87.88,0.92,0,0.753182
21/04/2011 04:00,734614.166667,0,89.38,0.66,0,0.725758
21/04/2011 05:00,734614.208333,0,90.65,0.5,0,0.698333
21/04/2011 06:00,734614.25,0,90.5,0.44,9.65,0.670909
21/04/2011 07:00,734614.291667,0,89.55,0.87,45.5,0.643485
21/04/2011 08:00,734614.333333,0,81.54,2.57,329.3,0.643485
21/04/2011 09:00,734614.375,0,66.42,5.95,576.2,0.643485
21/04/2011 10:00,734614.416667,0,57.48,7.59,770.08,1
21/04/2011 11:00,734614.458333,0,54.28,9.22,916.25,1
21/04/2011 12:00,734614.5,0,50.12,9.96,1011.25,1
21/04/2011 13:00,734614.541667,0,48.19,10.62,1039.25,1
21/04/2011 14:00,734614.583333,0,41.77,13.09,985.25,1
21/04/2011 15:00,734614.625,0,35.39,14.79,877.5,1
21/04/2011 16:00,734614.666667,0,32.08,14.25,705.33,1
21/04/2011 17:00,734614.708333,0,35.86,13.53,444.6,1
21/04/2011 18:00,734614.75,0,44.43,11.7,157.42,1
21/04/2011 19:00,734614.791667,0,53.75,8.62,24.2,0.972996
21/04/2011 20:00,734614.833333,0,59.28,6.48,1.78,0.945992
21/04/2011 21:00,734614.875,0,60.72,5.34,0,0.918988
21/04/2011 22:00,734614.916667,0,67.81,4.34,0,0.891984
21/04/2011 23:00,734614.958333,0,73.51,3.36,0,0.86498
22/04/2011 00:00,734615,0,77.1,2.67,0,0.837976
22/04/2011 01:00,734615.041667,0,81.08,2.05,0,0.810971
22/04/2011 02:00,734615.083333,0,84.38,1.51,0,0.783967
22/04/2011 03:00,734615.125,0,88,0.99,0,0.756963
22/04/2011 04:00,734615.166667,0,90.53,0.74,0,0.729959
22/04/2011 05:00,734615.208333,0,91.58,0.52,0,0.702955
22/04/2011 06:00,734615.25,0,92.43,0.42,8.89,0.675951
22/04/2011 07:00,734615.291667,0,92.55,0.78,49.19,0.648947
22/04/2011 08:00,734615.333333,0,84.24,2.81,329.88,0.648947
22/04/2011 09:00,734615.375,0,77.11,5.46,585.1,0.648947
22/04/2011 10:00,734615.416667,0,71.29,6.99,785.13,1
22/04/2011 11:00,734615.458333,0,71.45,7.93,934,1
22/04/2011 12:00,734615.5,0,63.33,9.34,1023,1
22/04/2011 13:00,734615.541667,0,58.9,10.74,1040.5,1
22/04/2011 14:00,734615.583333,0,50.61,12.89,995,1
22/04/2011 15:00,734615.625,0,30.81,13.89,913.25,1
22/04/2011 16:00,734615.666667,0,29.76,12.77,727.9,1
22/04/2011 17:00,734615.708333,0,30.06,12.28,492.95,1
22/04/2011 18:00,734615.75,0,36.09,10.72,185.74,1
22/04/2011 19:00,734615.791667,0,41.63,8.83,32.69,0.970053
22/04/2011 20:00,734615.833333,0,52.55,6.63,2.34,0.940106
22/04/2011 21:00,734615.875,0,57.32,5.46,0,0.910159
22/04/2011 22:00,734615.916667,0,63.96,3.98,0,0.880212
22/04/2011 23:00,734615.958333,0,70.25,3.05,0,0.850266
23/04/2011 00:00,734616,0,75.57,2.21,0,0.820319
23/04/2011 01:00,734616.041667,0,79.74,1.53,0,0.790372
23/04/2011 02:00,734616.083333,0,82.95,0.92,0,0.760425
23/04/2011 03:00,734616.125,0,85.75,0.48,0,0.730478
23/04/2011 04:00,734616.166667,0,88.63,0.29,0,0.700531
23/04/2011 05:00,734616.208333,0,89.58,0.04,0,0.670584
23/04/2011 06:00,734616.25,0,90.65,0.38,25.18,0.640637
23/04/2011 07:00,734616.291667,0,89.43,0.99,64.32,0.61069
23/04/2011 08:00,734616.333333,0,83.73,2.37,267.78,0.61069
23/04/2011 09:00,734616.375,0,75.43,4.93,578.8,0.61069
23/04/2011 10:00,734616.416667,0,67.27,6.26,738.88,0.888122
23/04/2011 11:00,734616.458333,0,60.38,7.58,904.25,0.888122
23/04/2011 12:00,734616.5,0,58.51,8.34,824.73,0.888122
23/04/2011 13:00,734616.541667,0,64.08,7.76,508.93,0.888122
23/04/2011 14:00,734616.583333,0,63.3,7.39,271.45,0.642781
23/04/2011 15:00,734616.625,0,63.28,9.26,603.83,0.642781
23/04/2011 16:00,734616.666667,0,69.06,8.82,344.1,0.642781
23/04/2011 17:00,734616.708333,0,70.6,7.76,232.8,0.642781
23/04/2011 18:00,734616.75,0,72.97,6.89,105,0.642781
23/04/2011 19:00,734616.791667,0,78.03,5.94,19.24,0.643345
23/04/2011 20:00,734616.833333,0,81.7,5.05,0.9,0.643909
23/04/2011 21:00,734616.875,0,83.7,4.55,0,0.644474
23/04/2011 22:00,734616.916667,0,85.78,4.26,0,0.645038
23/04/2011 23:00,734616.958333,0,86.98,3.9,0,0.645603
24/04/2011 00:00,734617,0,89.23,3.18,0,0.646167
24/04/2011 01:00,734617.041667,0,90.38,3.24,0,0.646732
24/04/2011 02:00,734617.083333,0,91.48,2.68,0,0.647296
24/04/2011 03:00,734617.125,0,93.1,2.01,0,0.647861
24/04/2011 04:00,734617.166667,0,94.25,1.76,0,0.648425
24/04/2011 05:00,734617.208333,0,94.58,1.69,0,0.64899
24/04/2011 06:00,734617.25,0,93.78,1.93,16.29,0.649554
24/04/2011 07:00,734617.291667,0,91.48,2.4,60.45,0.650119
24/04/2011 08:00,734617.333333,0,82.05,4.31,335.9,0.650119
24/04/2011 09:00,734617.375,0,68.17,7.66,573.25,0.650119
24/04/2011 10:00,734617.416667,0,63.04,9.22,685.03,0.891863
24/04/2011 11:00,734617.458333,0,46.94,10.22,527.48,0.891863
24/04/2011 12:00,734617.5,0,46.84,12.49,1033.5,0.891863
24/04/2011 13:00,734617.541667,0,51.39,12.56,859.5,0.891863
24/04/2011 14:00,734617.583333,0,55.88,12.71,703,0.781291
24/04/2011 15:00,734617.625,0,61.22,11.8,453.25,0.781291
24/04/2011 16:00,734617.666667,0,65.08,10.37,298.2,0.781291
24/04/2011 17:00,734617.708333,0,59.94,10.82,346.83,0.781291
24/04/2011 18:00,734617.75,0,65,9.2,70.26,0.781291
24/04/2011 19:00,734617.791667,0,68.52,7.52,21.13,0.774422
24/04/2011 20:00,734617.833333,0,75.91,6.62,0.9,0.767554
24/04/2011 21:00,734617.875,0,83.8,5.81,0,0.760686
24/04/2011 22:00,734617.916667,0,86.6,5.21,0,0.753818
24/04/2011 23:00,734617.958333,0.1,92.88,4.76,0,0.74695
25/04/2011 00:00,734618,0.1,97.88,4.22,0,0.740082
25/04/2011 01:00,734618.041667,0,97.15,4.12,0,0.733214
25/04/2011 02:00,734618.083333,0,95.55,3.85,0,0.726345
25/04/2011 03:00,734618.125,0,95.35,3.06,0,0.719477
25/04/2011 04:00,734618.166667,0,96,2.52,0,0.712609
25/04/2011 05:00,734618.208333,0,96.05,2.44,0,0.705741
25/04/2011 06:00,734618.25,0,94.8,2.32,11.18,0.698873
25/04/2011 07:00,734618.291667,0,94.5,2.7,31.24,0.692005
25/04/2011 08:00,734618.333333,0,86.48,4.25,324.73,0.692005
25/04/2011 09:00,734618.375,0,75.38,7.35,554.53,0.692005
25/04/2011 10:00,734618.416667,0,67.01,8.7,777.48,0.692005
25/04/2011 11:00,734618.458333,0,57.88,10.65,976,1
25/04/2011 12:00,734618.5,0,49.54,11.7,1059.75,1
25/04/2011 13:00,734618.541667,0,43.68,13.58,1120.5,1
25/04/2011 14:00,734618.583333,0,37.14,13.65,826.03,1
25/04/2011 15:00,734618.625,0,44.2,11.94,357.75,0.844704
25/04/2011 16:00,734618.666667,0,35.91,12.72,456.9,0.844704
25/04/2011 17:00,734618.708333,0,32.1,14.24,555.5,0.844704
25/04/2011 18:00,734618.75,0,35.22,12.37,245.25,0.844704
25/04/2011 19:00,734618.791667,0,42.61,9.97,31.45,0.844704
25/04/2011 20:00,734618.833333,0,51.37,8.22,3.1,0.836371
25/04/2011 21:00,734618.875,0,62.9,6.46,0,0.828038
25/04/2011 22:00,734618.916667,0,74.2,5.5,0,0.819705
25/04/2011 23:00,734618.958333,0,82.55,5.16,0,0.811372
26/04/2011 00:00,734619,0,84.58,4.04,0,0.803039
26/04/2011 01:00,734619.041667,0,81.43,3,0,0.794705
26/04/2011 02:00,734619.083333,0,74.19,3.29,0,0.786372
26/04/2011 03:00,734619.125,0,69.32,3.13,0,0.778039
26/04/2011 04:00,734619.166667,0,68.11,2.54,0,0.769706
26/04/2011 05:00,734619.208333,0,67.26,2.36,0,0.761373
26/04/2011 06:00,734619.25,0,67.54,1.97,11.77,0.75304
26/04/2011 07:00,734619.291667,0,64.84,2.65,31.61,0.744707
26/04/2011 08:00,734619.333333,0,59.6,4.15,389.6,0.744707
26/04/2011 09:00,734619.375,0,50.01,7.02,618.2,0.744707
26/04/2011 10:00,734619.416667,0,42.82,8.33,774.88,0.744707
